                          * c:\fossee\cmost\cmost.cir
                          Transient Analysis  Fri Mar 07 23:31:57  2025
--------------------------------------------------------------------------------
Index   time            v2#branch       v3#branch       
--------------------------------------------------------------------------------
94	5.644562e-03	-1.31462e-06	-2.41756e-06	
95	5.744562e-03	1.849062e-06	2.070866e-06	
96	5.844562e-03	-1.30220e-06	-2.40615e-06	
97	5.944562e-03	1.863412e-06	2.082492e-06	
98	6.044562e-03	-1.29544e-06	-2.39220e-06	
99	6.144562e-03	1.858307e-06	2.096633e-06	
100	6.244562e-03	-1.31439e-06	-2.37597e-06	
101	6.344562e-03	1.831741e-06	2.112999e-06	
102	6.444562e-03	-1.34745e-06	-2.35758e-06	
103	6.544562e-03	1.796143e-06	2.131502e-06	
104	6.644562e-03	-1.38656e-06	-2.33735e-06	
105	6.744562e-03	1.755971e-06	2.151709e-06	
106	6.844562e-03	-1.42934e-06	-2.31560e-06	
107	6.944562e-03	1.712698e-06	2.173306e-06	
108	7.044562e-03	-1.47470e-06	-2.29266e-06	
109	7.144562e-03	1.667239e-06	2.195947e-06	
110	7.244562e-03	-1.52184e-06	-2.26887e-06	
111	7.344562e-03	1.620389e-06	2.219270e-06	
112	7.444562e-03	-1.56991e-06	-2.24464e-06	

Index   time            v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	7.544562e-03	1.572921e-06	2.242907e-06	
114	7.644562e-03	-1.61819e-06	-2.22032e-06	
115	7.744562e-03	1.525615e-06	2.266469e-06	
116	7.844562e-03	-1.66590e-06	-2.19628e-06	
117	7.944562e-03	1.479263e-06	2.289562e-06	
118	8.044562e-03	-1.71227e-06	-2.17291e-06	
119	8.144562e-03	1.434606e-06	2.311856e-06	
120	8.244562e-03	-1.75650e-06	-2.15056e-06	
121	8.344562e-03	1.392487e-06	2.332978e-06	
122	8.444562e-03	-1.79769e-06	-2.12957e-06	
123	8.544562e-03	1.353977e-06	2.352588e-06	
124	8.644562e-03	-1.83442e-06	-2.11028e-06	
125	8.744562e-03	1.321310e-06	2.370371e-06	
126	8.844562e-03	-1.86269e-06	-2.09298e-06	
127	8.944562e-03	1.301994e-06	2.386040e-06	
128	9.044562e-03	-1.87026e-06	-2.07793e-06	
129	9.144562e-03	1.308477e-06	2.399344e-06	
130	9.244562e-03	-1.85707e-06	-2.06541e-06	
131	9.344562e-03	1.322174e-06	2.410077e-06	
132	9.444562e-03	-1.84718e-06	-2.05553e-06	
133	9.544562e-03	1.329852e-06	2.418052e-06	
134	9.644562e-03	-1.84198e-06	-2.04849e-06	
135	9.744562e-03	1.334918e-06	2.423137e-06	
136	9.844562e-03	-1.83774e-06	-2.04437e-06	
137	9.944562e-03	1.340231e-06	2.425240e-06	
138	1.004456e-02	-1.83251e-06	-2.04325e-06	
139	1.014456e-02	1.346628e-06	2.424106e-06	
140	1.024456e-02	-1.83032e-06	-2.05303e-06	
141	1.034456e-02	1.336395e-06	2.263189e-06	
142	1.044456e-02	-1.88126e-06	-3.42254e-06	
143	1.054456e-02	1.333277e-06	-2.80759e-06	
144	1.064456e-02	-1.87127e-06	-1.35833e-05	
145	1.074456e-02	1.350676e-06	-1.75305e-05	
146	1.084456e-02	-1.85600e-06	-3.21281e-05	
147	1.094456e-02	1.370861e-06	-3.93486e-05	
148	1.104456e-02	-1.89230e-06	-5.60150e-05	
149	1.113720e-02	-3.04342e-07	-3.07518e-07	
150	1.120876e-02	-2.68366e-07	-1.90221e-06	
151	1.127522e-02	3.237523e-09	7.769559e-07	
152	1.137398e-02	-4.68588e-07	-1.25560e-06	
153	1.147398e-02	2.178069e-07	1.192788e-06	
154	1.157398e-02	-5.89923e-07	-1.18537e-06	
155	1.167398e-02	4.126752e-07	1.238075e-06	
156	1.177398e-02	-6.98566e-07	-1.20569e-06	
157	1.187398e-02	5.606925e-07	1.254814e-06	
158	1.197398e-02	-7.87343e-07	-1.22932e-06	
159	1.207398e-02	6.986709e-07	1.267636e-06	
160	1.217398e-02	-8.63362e-07	-1.25239e-06	
161	1.227398e-02	8.288521e-07	1.278272e-06	
162	1.237398e-02	-9.30094e-07	-1.27483e-06	
163	1.247398e-02	9.528078e-07	1.287435e-06	
164	1.257398e-02	-9.90168e-07	-1.29659e-06	
165	1.267398e-02	1.071454e-06	1.295760e-06	
166	1.277398e-02	-1.04581e-06	-1.31755e-06	
167	1.287398e-02	1.185383e-06	1.303835e-06	
168	1.297398e-02	-1.09898e-06	-1.33758e-06	
169	1.307398e-02	1.295170e-06	1.312132e-06	
170	1.317398e-02	-1.15142e-06	-1.35678e-06	

Index   time            v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	1.327398e-02	1.401962e-06	1.320486e-06	
172	1.337398e-02	-1.20312e-06	-1.37777e-06	
173	1.347398e-02	1.513649e-06	1.317865e-06	
174	1.357398e-02	-1.25124e-06	-1.45164e-06	
175	1.367398e-02	1.647391e-06	1.105734e-06	
176	1.377398e-02	-1.29314e-06	-2.11445e-06	
177	1.387398e-02	1.761302e-06	-2.25538e-07	
178	1.397398e-02	-1.36021e-06	-4.29748e-06	
179	1.407398e-02	1.878102e-06	-3.21307e-06	
180	1.417398e-02	-1.44513e-06	-8.18952e-06	
181	1.427398e-02	2.012644e-06	-7.95386e-06	
182	1.437398e-02	-1.53689e-06	-1.37899e-05	
183	1.438648e-02	5.090972e-07	-1.26243e-05	
184	1.441148e-02	3.040128e-07	-1.33126e-05	
185	1.445367e-02	4.609841e-07	-1.43212e-05	
186	1.449692e-02	2.593043e-06	-8.15071e-06	
187	1.452532e-02	1.097850e-07	-4.61572e-07	
188	1.455125e-02	-5.28183e-07	-2.61122e-06	
189	1.457298e-02	1.562271e-06	-1.02041e-06	
190	1.459582e-02	-1.14316e-06	-9.15858e-07	
191	1.462455e-02	1.691216e-06	-5.90423e-07	
192	1.466156e-02	-1.14281e-06	-3.22775e-07	
193	1.471325e-02	1.616352e-06	-2.53097e-07	
194	1.478672e-02	-1.11590e-06	-1.81299e-07	
195	1.488672e-02	1.599028e-06	-2.14404e-07	
196	1.498672e-02	-1.09690e-06	-1.75471e-07	
197	1.508672e-02	1.576883e-06	-1.98580e-07	
198	1.518672e-02	-1.06270e-06	-1.91340e-07	
199	1.528672e-02	1.552883e-06	-1.77652e-07	
200	1.538672e-02	-1.02958e-06	-2.05575e-07	
201	1.548672e-02	1.529486e-06	-1.52929e-07	
202	1.558672e-02	-9.95688e-07	-2.17405e-07	
203	1.568672e-02	1.510041e-06	-1.25072e-07	
204	1.578672e-02	-9.57248e-07	-2.26544e-07	
205	1.588672e-02	1.497158e-06	-9.44877e-08	
206	1.598672e-02	-9.18676e-07	-2.32966e-07	
207	1.608672e-02	1.473322e-06	-6.14768e-08	
208	1.618672e-02	-9.04335e-07	-2.36790e-07	
209	1.628672e-02	1.425131e-06	-2.63033e-08	
210	1.638672e-02	-9.08844e-07	-2.38231e-07	
211	1.648672e-02	1.365934e-06	1.077263e-08	
212	1.658672e-02	-9.21290e-07	-2.37572e-07	
213	1.668672e-02	1.301845e-06	4.948067e-08	
214	1.678672e-02	-9.38279e-07	-2.35139e-07	
215	1.688672e-02	1.234688e-06	8.953493e-08	
216	1.698672e-02	-9.58439e-07	-2.31298e-07	
217	1.708672e-02	1.165378e-06	1.306342e-07	
218	1.718672e-02	-9.80815e-07	-2.26441e-07	
219	1.728672e-02	1.094645e-06	1.724649e-07	
220	1.738672e-02	-1.00454e-06	-2.20978e-07	
221	1.748672e-02	1.023182e-06	2.147059e-07	
222	1.758672e-02	-1.02875e-06	-2.15336e-07	
223	1.768672e-02	9.516762e-07	2.570343e-07	
224	1.778672e-02	-1.05259e-06	-2.09948e-07	
225	1.788672e-02	8.808119e-07	2.991324e-07	
226	1.798672e-02	-1.07520e-06	-2.05253e-07	
227	1.808672e-02	8.112695e-07	3.406953e-07	
228	1.818672e-02	-1.09569e-06	-2.01688e-07	

Index   time            v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	1.828672e-02	7.437497e-07	3.814385e-07	
230	1.838672e-02	-1.11311e-06	-1.99687e-07	
231	1.848672e-02	6.790912e-07	4.211066e-07	
232	1.858672e-02	-1.12614e-06	-1.99677e-07	
233	1.868672e-02	6.188508e-07	4.594829e-07	
234	1.878672e-02	-1.13181e-06	-2.02081e-07	
235	1.888672e-02	5.681088e-07	4.964002e-07	
236	1.898672e-02	-1.12041e-06	-2.07315e-07	
237	1.908672e-02	5.400862e-07	5.317527e-07	
238	1.918672e-02	-1.08287e-06	-2.15797e-07	
239	1.928672e-02	5.263266e-07	5.655123e-07	
240	1.938672e-02	-1.04217e-06	-2.27956e-07	
241	1.948672e-02	5.058647e-07	5.977485e-07	
242	1.958672e-02	-1.00549e-06	-2.44251e-07	
243	1.968672e-02	4.797170e-07	6.286579e-07	
244	1.978672e-02	-9.68495e-07	-2.65201e-07	
245	1.988672e-02	4.506919e-07	6.586084e-07	
246	1.998672e-02	-9.28016e-07	-2.91444e-07	
247	2.000000e-02	2.985419e-07	7.825148e-07	
